Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210424,S92000003,Total,4549217,Dose 1,3781,"",2774090,"",16 years and over
20210424,S92000003,Total,4439078,Dose 1,3688,0.0830803153267413,2768123,62.35806174165,18 years and over
20210424,S92000003,Total,2875396,Dose 1,2701,0.0939348875772241,2419033,84.1286904482026,40 years and over
20210424,S92000003,Total,4549217,Dose 2,48778,"",1068484,"",16 years and over
20210424,S92000003,Total,4439078,Dose 2,48751,1.09822355002548,1067896,24.0567072711946,18 years and over
20210424,S92000003,Total,2875396,Dose 2,47178,1.64074791785201,943460,32.8114805751973,40 years and over
20210425,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,349,"",13575,"",16 years and over
20210425,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2,"",4,"",16 years and over
20210425,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1901,"",910889,"",16 years and over
20210425,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14769,"",596051,"",16 years and over
20210425,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,349,"",1852225,"",16 years and over
20210425,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,12730,"",499930,"",16 years and over
20210425,S92000003,Total,4549217,Dose 1,2599,"",2776689,"",16 years and over
20210425,S92000003,Total,4439078,Dose 1,2586,0.058255340410779,2770709,62.4163170820607,18 years and over
20210425,S92000003,Total,2875396,Dose 1,1950,0.0678167459369075,2420983,84.1965071941395,40 years and over
20210425,S92000003,Total,4549217,Dose 2,27501,"",1095985,"",16 years and over
20210425,S92000003,Total,4439078,Dose 2,27495,0.619385376873306,1095391,24.6760926480679,18 years and over
20210425,S92000003,Total,2875396,Dose 2,26717,0.929158974972491,970177,33.7406395501698,40 years and over
20210426,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,347,"",13922,"",16 years and over
20210426,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1,"",5,"",16 years and over
20210426,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,6285,"",917174,"",16 years and over
20210426,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,17154,"",613205,"",16 years and over
20210426,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,748,"",1852973,"",16 years and over
20210426,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,19672,"",519602,"",16 years and over
20210426,S92000003,Total,4549217,Dose 1,7380,"",2784069,"",16 years and over
20210426,S92000003,Total,4439078,Dose 1,7346,0.165484814639436,2778055,62.5818018967002,18 years and over
20210426,S92000003,Total,2875396,Dose 1,6555,0.227968599803297,2427538,84.4244757939428,40 years and over
20210426,S92000003,Total,4549217,Dose 2,36827,"",1132812,"",16 years and over
20210426,S92000003,Total,4439078,Dose 2,36811,0.829248776435107,1132202,25.505341424503,18 years and over
20210426,S92000003,Total,2875396,Dose 2,35336,1.22890899201362,1005513,34.9695485421834,40 years and over
20210427,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,359,"",14281,"",16 years and over
20210427,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1,"",6,"",16 years and over
20210427,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,6328,"",923502,"",16 years and over
20210427,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,15780,"",628985,"",16 years and over
20210427,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,969,"",1853942,"",16 years and over
20210427,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,24828,"",544430,"",16 years and over
20210427,S92000003,Total,4549217,Dose 1,7656,"",2791725,"",16 years and over
20210427,S92000003,Total,4439078,Dose 1,7620,0.171657267567725,2785675,62.7534591642679,18 years and over
20210427,S92000003,Total,2875396,Dose 1,6553,0.227899044166438,2434091,84.6523748381093,40 years and over
20210427,S92000003,Total,4549217,Dose 2,40609,"",1173421,"",16 years and over
20210427,S92000003,Total,4439078,Dose 2,40596,0.914514230207264,1172798,26.4198556547103,18 years and over
20210427,S92000003,Total,2875396,Dose 2,39071,1.35880414384662,1044584,36.32835268603,40 years and over
20210428,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,239,"",14520,"",16 years and over
20210428,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",6,"",16 years and over
20210428,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5209,"",928711,"",16 years and over
20210428,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,16074,"",645059,"",16 years and over
20210428,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,1187,"",1855129,"",16 years and over
20210428,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,26302,"",570732,"",16 years and over
20210428,S92000003,Total,4549217,Dose 1,6635,"",2798360,"",16 years and over
20210428,S92000003,Total,4439078,Dose 1,6554,0.147643271868618,2792229,62.9011024361365,18 years and over
20210428,S92000003,Total,2875396,Dose 1,5539,0.192634336279246,2439630,84.8450091743885,40 years and over
20210428,S92000003,Total,4549217,Dose 2,42376,"",1215797,"",16 years and over
20210428,S92000003,Total,4439078,Dose 2,42367,0.954409902236455,1215165,27.3742655569467,18 years and over
20210428,S92000003,Total,2875396,Dose 2,40373,1.40408486344142,1084957,37.7324375494714,40 years and over
20210429,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,198,"",14718,"",16 years and over
20210429,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1,"",7,"",16 years and over
20210429,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4490,"",933201,"",16 years and over
20210429,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14663,"",659722,"",16 years and over
20210429,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,2870,"",1857999,"",16 years and over
20210429,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,26701,"",597433,"",16 years and over
20210429,S92000003,Total,4549217,Dose 1,7558,"",2805918,"",16 years and over
20210429,S92000003,Total,4439078,Dose 1,7527,0.169562237924182,2799756,63.0706646740607,18 years and over
20210429,S92000003,Total,2875396,Dose 1,6672,0.232037604559511,2446302,85.077046778948,40 years and over
20210429,S92000003,Total,4549217,Dose 2,41365,"",1257162,"",16 years and over
20210429,S92000003,Total,4439078,Dose 2,41338,0.931229412954672,1256503,28.3054949699014,18 years and over
20210429,S92000003,Total,2875396,Dose 2,39488,1.37330649413159,1124445,39.105744043603,40 years and over
20210430,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,166,"",14884,"",16 years and over
20210430,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210430,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7396,"",940597,"",16 years and over
20210430,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,13744,"",673466,"",16 years and over
20210430,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,1994,"",1859993,"",16 years and over
20210430,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,24289,"",621722,"",16 years and over
20210430,S92000003,Total,4549217,Dose 1,9556,"",2815474,"",16 years and over
20210430,S92000003,Total,4439078,Dose 1,9523,0.214526530058719,2809279,63.2851912041194,18 years and over
20210430,S92000003,Total,2875396,Dose 1,8156,0.283647887108419,2454458,85.3606946660564,40 years and over
20210430,S92000003,Total,4549217,Dose 2,38033,"",1295195,"",16 years and over
20210430,S92000003,Total,4439078,Dose 2,37993,0.855875927388525,1294496,29.1613708972899,18 years and over
20210430,S92000003,Total,2875396,Dose 2,36365,1.26469536717725,1160810,40.3704394107803,40 years and over
20210501,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",14884,"",16 years and over
20210501,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210501,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5264,"",945861,"",16 years and over
20210501,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,12129,"",685595,"",16 years and over
20210501,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,1057,"",1861050,"",16 years and over
20210501,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,18083,"",639805,"",16 years and over
20210501,S92000003,Total,4549217,Dose 1,6321,"",2821795,"",16 years and over
20210501,S92000003,Total,4439078,Dose 1,6309,0.142124107753907,2815588,63.4273153118733,18 years and over
20210501,S92000003,Total,2875396,Dose 1,5460,0.189886888623341,2459918,85.5505815546798,40 years and over
20210501,S92000003,Total,4549217,Dose 2,30212,"",1325407,"",16 years and over
20210501,S92000003,Total,4439078,Dose 2,30188,0.680051127734183,1324684,29.8414220250241,18 years and over
20210501,S92000003,Total,2875396,Dose 2,29023,1.00935662427019,1189833,41.3797960350505,40 years and over
20210502,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,1,"",14885,"",16 years and over
20210502,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210502,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5476,"",951337,"",16 years and over
20210502,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14828,"",700423,"",16 years and over
20210502,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,911,"",1861961,"",16 years and over
20210502,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,10804,"",650609,"",16 years and over
20210502,S92000003,Total,4549217,Dose 1,6388,"",2828183,"",16 years and over
20210502,S92000003,Total,4439078,Dose 1,6273,0.141313128537052,2821861,63.5686284404104,18 years and over
20210502,S92000003,Total,2875396,Dose 1,4368,0.151909510898673,2464286,85.7024910655784,40 years and over
20210502,S92000003,Total,4549217,Dose 2,25632,"",1351039,"",16 years and over
20210502,S92000003,Total,4439078,Dose 2,25463,0.573610105521912,1350147,30.415032130546,18 years and over
20210502,S92000003,Total,2875396,Dose 2,24712,0.859429449021978,1214545,42.2392254840725,40 years and over
20210503,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,1997,"",16882,"",16 years and over
20210503,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210503,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4123,"",955460,"",16 years and over
20210503,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,13813,"",714236,"",16 years and over
20210503,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,2997,"",1864958,"",16 years and over
20210503,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,7906,"",658515,"",16 years and over
20210503,S92000003,Total,4549217,Dose 1,9117,"",2837300,"",16 years and over
20210503,S92000003,Total,4439078,Dose 1,9112,0.205267850666287,2830973,63.7738962910767,18 years and over
20210503,S92000003,Total,2875396,Dose 1,7845,0.272831985576943,2472131,85.9753230511554,40 years and over
20210503,S92000003,Total,4549217,Dose 2,21719,"",1372758,"",16 years and over
20210503,S92000003,Total,4439078,Dose 2,21700,0.488840250160056,1371847,30.9038723807061,18 years and over
20210503,S92000003,Total,2875396,Dose 2,20962,0.729012629912541,1235507,42.968238113985,40 years and over
20210504,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,669,"",17551,"",16 years and over
20210504,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210504,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9620,"",965080,"",16 years and over
20210504,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,13909,"",728145,"",16 years and over
20210504,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,2459,"",1867417,"",16 years and over
20210504,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,13394,"",671909,"",16 years and over
20210504,S92000003,Total,4549217,Dose 1,12748,"",2850048,"",16 years and over
20210504,S92000003,Total,4439078,Dose 1,12734,0.286861370762127,2843707,64.0607576618388,18 years and over
20210504,S92000003,Total,2875396,Dose 1,10504,0.365306204780142,2482635,86.3406292559355,40 years and over
20210504,S92000003,Total,4549217,Dose 2,27303,"",1400061,"",16 years and over
20210504,S92000003,Total,4439078,Dose 2,27271,0.614339283968428,1399118,31.5182116646745,18 years and over
20210504,S92000003,Total,2875396,Dose 2,25583,0.889720928873797,1261090,43.8579590428588,40 years and over
20210505,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,115,"",17666,"",16 years and over
20210505,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210505,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,10859,"",975939,"",16 years and over
20210505,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,13430,"",741575,"",16 years and over
20210505,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,3303,"",1870720,"",16 years and over
20210505,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,14221,"",686130,"",16 years and over
20210505,S92000003,Total,4549217,Dose 1,14277,"",2864325,"",16 years and over
20210505,S92000003,Total,4439078,Dose 1,14257,0.321170297075203,2857964,64.381927958914,18 years and over
20210505,S92000003,Total,2875396,Dose 1,11636,0.404674695241977,2494271,86.7453039511775,40 years and over
20210505,S92000003,Total,4549217,Dose 2,27651,"",1427712,"",16 years and over
20210505,S92000003,Total,4439078,Dose 2,27606,0.621885896125276,1426724,32.1400975607998,18 years and over
20210505,S92000003,Total,2875396,Dose 2,25964,0.902971277695316,1287054,44.7609303205541,40 years and over
20210506,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,22,"",17688,"",16 years and over
20210506,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210506,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8381,"",984320,"",16 years and over
20210506,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,11532,"",753107,"",16 years and over
20210506,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,7246,"",1877966,"",16 years and over
20210506,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,12294,"",698424,"",16 years and over
20210506,S92000003,Total,4549217,Dose 1,15649,"",2879974,"",16 years and over
20210506,S92000003,Total,4439078,Dose 1,15624,0.35196498011524,2873588,64.7338929390292,18 years and over
20210506,S92000003,Total,2875396,Dose 1,12484,0.434166285269925,2506755,87.1794702364474,40 years and over
20210506,S92000003,Total,4549217,Dose 2,23826,"",1451538,"",16 years and over
20210506,S92000003,Total,4439078,Dose 2,23803,0.536214952744692,1450527,32.6763125135445,18 years and over
20210506,S92000003,Total,2875396,Dose 2,22111,0.768972343287672,1309165,45.5299026638418,40 years and over
20210507,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,12,"",17700,"",16 years and over
20210507,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210507,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7450,"",991770,"",16 years and over
20210507,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,9995,"",763102,"",16 years and over
20210507,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,5892,"",1883858,"",16 years and over
20210507,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,8654,"",707078,"",16 years and over
20210507,S92000003,Total,4549217,Dose 1,13354,"",2893328,"",16 years and over
20210507,S92000003,Total,4439078,Dose 1,13330,0.300287582241177,2886918,65.0341805212704,18 years and over
20210507,S92000003,Total,2875396,Dose 1,11597,0.403318360323239,2518352,87.5827885967707,40 years and over
20210507,S92000003,Total,4549217,Dose 2,18649,"",1470187,"",16 years and over
20210507,S92000003,Total,4439078,Dose 2,18613,0.419298782314706,1469140,33.0956112958592,18 years and over
20210507,S92000003,Total,2875396,Dose 2,17204,0.59831758825567,1326369,46.1282202520974,40 years and over
20210508,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",17700,"",16 years and over
20210508,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210508,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9453,"",1001223,"",16 years and over
20210508,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,8681,"",771783,"",16 years and over
20210508,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,6372,"",1890230,"",16 years and over
20210508,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,11738,"",718816,"",16 years and over
20210508,S92000003,Total,4549217,Dose 1,15825,"",2909153,"",16 years and over
20210508,S92000003,Total,4439078,Dose 1,15810,0.356155039402326,2902728,65.3903355606727,18 years and over
20210508,S92000003,Total,2875396,Dose 1,12194,0.424080717925461,2530546,88.0068693146961,40 years and over
20210508,S92000003,Total,4549217,Dose 2,20419,"",1490606,"",16 years and over
20210508,S92000003,Total,4439078,Dose 2,20292,0.457121951900823,1489432,33.55273324776,18 years and over
20210508,S92000003,Total,2875396,Dose 2,18534,0.644572086766484,1344903,46.7727923388639,40 years and over
20210509,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",17700,"",16 years and over
20210509,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210509,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4777,"",1006000,"",16 years and over
20210509,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,7072,"",778855,"",16 years and over
20210509,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,5251,"",1895481,"",16 years and over
20210509,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,7395,"",726211,"",16 years and over
20210509,S92000003,Total,4549217,Dose 1,10028,"",2919181,"",16 years and over
20210509,S92000003,Total,4439078,Dose 1,10014,0.225587385488608,2912742,65.6159229461613,18 years and over
20210509,S92000003,Total,2875396,Dose 1,7801,0.271301761566059,2538347,88.2781710762622,40 years and over
20210509,S92000003,Total,4549217,Dose 2,14467,"",1505073,"",16 years and over
20210509,S92000003,Total,4439078,Dose 2,14460,0.325743318770249,1503892,33.8784765665303,18 years and over
20210509,S92000003,Total,2875396,Dose 2,11865,0.41263881566226,1356768,47.1854311545262,40 years and over
20210510,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",17700,"",16 years and over
20210510,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210510,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8749,"",1014749,"",16 years and over
20210510,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,6021,"",784876,"",16 years and over
20210510,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,10207,"",1905688,"",16 years and over
20210510,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,13179,"",739390,"",16 years and over
20210510,S92000003,Total,4549217,Dose 1,18956,"",2938137,"",16 years and over
20210510,S92000003,Total,4439078,Dose 1,18940,0.426665176867809,2931682,66.0425881230292,18 years and over
20210510,S92000003,Total,2875396,Dose 1,15491,0.538743185286479,2553838,88.8169142615487,40 years and over
20210510,S92000003,Total,4549217,Dose 2,19200,"",1524273,"",16 years and over
20210510,S92000003,Total,4439078,Dose 2,19118,0.43067501855115,1523010,34.3091515850814,18 years and over
20210510,S92000003,Total,2875396,Dose 2,16529,0.574842560815971,1373297,47.7602737153422,40 years and over
20210511,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",17700,"",16 years and over
20210511,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210511,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8642,"",1023391,"",16 years and over
20210511,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,6492,"",791368,"",16 years and over
20210511,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,11406,"",1917094,"",16 years and over
20210511,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,16528,"",755918,"",16 years and over
20210511,S92000003,Total,4549217,Dose 1,20048,"",2958185,"",16 years and over
20210511,S92000003,Total,4439078,Dose 1,20014,0.450859390170662,2951696,66.4934475131998,18 years and over
20210511,S92000003,Total,2875396,Dose 1,16295,0.566704551303542,2570133,89.3836188128522,40 years and over
20210511,S92000003,Total,4549217,Dose 2,23020,"",1547293,"",16 years and over
20210511,S92000003,Total,4439078,Dose 2,22996,0.51803550196685,1546006,34.8271870870483,18 years and over
20210511,S92000003,Total,2875396,Dose 2,19827,0.689539805995418,1393124,48.4498135213376,40 years and over
20210512,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",17700,"",16 years and over
20210512,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210512,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7075,"",1030466,"",16 years and over
20210512,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,6181,"",797549,"",16 years and over
20210512,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,12581,"",1929675,"",16 years and over
20210512,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,17774,"",773692,"",16 years and over
20210512,S92000003,Total,4549217,Dose 1,19656,"",2977841,"",16 years and over
20210512,S92000003,Total,4439078,Dose 1,19627,0.442141363589466,2971323,66.9355888767893,18 years and over
20210512,S92000003,Total,2875396,Dose 1,16862,0.586423574352889,2586995,89.9700423872051,40 years and over
20210512,S92000003,Total,4549217,Dose 2,23955,"",1571248,"",16 years and over
20210512,S92000003,Total,4439078,Dose 2,23924,0.538940744001345,1569930,35.3661278310496,18 years and over
20210512,S92000003,Total,2875396,Dose 2,20338,0.70731127121273,1413462,49.1571247925503,40 years and over
20210513,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,70,"",17770,"",16 years and over
20210513,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210513,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4478,"",1034944,"",16 years and over
20210513,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,4896,"",802445,"",16 years and over
20210513,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,12892,"",1942567,"",16 years and over
20210513,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,18614,"",792306,"",16 years and over
20210513,S92000003,Total,4549217,Dose 1,17440,"",2995281,"",16 years and over
20210513,S92000003,Total,4439078,Dose 1,17411,0.392221087351923,2988734,67.3278099641412,18 years and over
20210513,S92000003,Total,2875396,Dose 1,15312,0.532517955787655,2602307,90.5025603429928,40 years and over
20210513,S92000003,Total,4549217,Dose 2,23510,"",1594758,"",16 years and over
20210513,S92000003,Total,4439078,Dose 2,23449,0.528240323778947,1593379,35.8943681548285,18 years and over
20210513,S92000003,Total,2875396,Dose 2,19994,0.695347701673091,1433456,49.8524724942234,40 years and over
20210514,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,49,"",17819,"",16 years and over
20210514,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210514,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4936,"",1039880,"",16 years and over
20210514,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,4589,"",807034,"",16 years and over
20210514,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,12827,"",1955394,"",16 years and over
20210514,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,18450,"",810756,"",16 years and over
20210514,S92000003,Total,4549217,Dose 1,17812,"",3013093,"",16 years and over
20210514,S92000003,Total,4439078,Dose 1,17715,0.399069356294258,3006449,67.7268793204355,18 years and over
20210514,S92000003,Total,2875396,Dose 1,14593,0.507512704337072,2616900,91.0100730473298,40 years and over
20210514,S92000003,Total,4549217,Dose 2,23039,"",1617797,"",16 years and over
20210514,S92000003,Total,4439078,Dose 2,22972,0.517494849155613,1616351,36.4118630039842,18 years and over
20210514,S92000003,Total,2875396,Dose 2,19164,0.666482112376869,1452620,50.5189546066003,40 years and over
20210515,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,54,"",17873,"",16 years and over
20210515,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210515,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5571,"",1045451,"",16 years and over
20210515,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,2682,"",809716,"",16 years and over
20210515,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,11702,"",1967096,"",16 years and over
20210515,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,17822,"",828578,"",16 years and over
20210515,S92000003,Total,4549217,Dose 1,17327,"",3030420,"",16 years and over
20210515,S92000003,Total,4439078,Dose 1,16558,0.373005385352544,3023007,68.099884705788,18 years and over
20210515,S92000003,Total,2875396,Dose 1,13773,0.478994893225142,2630673,91.489067940555,40 years and over
20210515,S92000003,Total,4549217,Dose 2,20504,"",1638301,"",16 years and over
20210515,S92000003,Total,4439078,Dose 2,20252,0.456220863882094,1636603,36.8680838678663,18 years and over
20210515,S92000003,Total,2875396,Dose 2,16987,0.590770801656537,1469607,51.1097254082568,40 years and over
20210516,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,57,"",17930,"",16 years and over
20210516,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210516,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4187,"",1049638,"",16 years and over
20210516,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,3085,"",812801,"",16 years and over
20210516,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,10073,"",1977169,"",16 years and over
20210516,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,13737,"",842315,"",16 years and over
20210516,S92000003,Total,4549217,Dose 1,14317,"",3044737,"",16 years and over
20210516,S92000003,Total,4439078,Dose 1,14207,0.320043937051793,3037214,68.4199286428398,18 years and over
20210516,S92000003,Total,2875396,Dose 1,11890,0.41350826112299,2642563,91.902576201678,40 years and over
20210516,S92000003,Total,4549217,Dose 2,16822,"",1655123,"",16 years and over
20210516,S92000003,Total,4439078,Dose 2,16503,0.371766389326793,1653106,37.239850257193,18 years and over
20210516,S92000003,Total,2875396,Dose 2,13766,0.478751448496138,1483373,51.588476856753,40 years and over
20210517,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,66,"",17996,"",16 years and over
20210517,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",7,"",16 years and over
20210517,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3720,"",1053358,"",16 years and over
20210517,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,3518,"",816319,"",16 years and over
